Wall time,Step,Value
1748389971.7796197,1474560,209.4600067138672
1748390001.2558053,1490944,203.5399932861328
1748390031.6369276,1507328,203.17999267578125
1748390061.3187048,1523712,214.69000244140625
1748390090.4611077,1540096,213.5800018310547
1748390119.2551155,1556480,212.77000427246094
1748390149.4107013,1572864,216.67999267578125
1748390178.2801936,1589248,216.41000366210938
1748390207.366607,1605632,210.9600067138672
1748390236.6201558,1622016,208.24000549316406
1748390263.4614892,1638400,206.11000061035156
1748390287.8940134,1654784,201.4499969482422
1748390309.4707232,1671168,218.4600067138672
1748390330.589793,1687552,213.47000122070312
1748390351.9522793,1703936,209.66000366210938
1748390373.9805143,1720320,210.00999450683594
1748390395.235886,1736704,206.97999572753906
1748390416.7624292,1753088,209.14999389648438
1748390437.7509098,1769472,219.6699981689453
1748390459.2373726,1785856,222.75
1748390480.9086232,1802240,219.25
1748390502.281123,1818624,216.22000122070312
1748390523.3755813,1835008,220.99000549316406
1748390544.3633611,1851392,211.64999389648438
1748390565.4947274,1867776,215.11000061035156
1748390586.510777,1884160,221.85000610351562
1748390607.4774532,1900544,218.64999389648438
1748390628.889444,1916928,230.91000366210938
1748390649.863198,1933312,229.10000610351562
1748390670.8845904,1949696,217.60000610351562
1748390691.2815335,1966080,228.08999633789062
1748390712.040979,1982464,226.22999572753906
1748390732.4539135,1998848,219.55999755859375
1748390753.029493,2015232,230.25999450683594
1748390773.3776684,2031616,215.55999755859375
1748390793.6325138,2048000,211.77000427246094
1748390813.9323606,2064384,216.75999450683594
1748390834.1784759,2080768,227.4199981689453
1748390854.4306517,2097152,235.60000610351562
1748390874.9152694,2113536,230.5800018310547
1748390895.236637,2129920,228.02999877929688
1748390915.3287315,2146304,233.6300048828125
1748390938.2189708,2162688,233.47000122070312
1748390963.0568693,2179072,235.6699981689453
1748390983.4031541,2195456,232.2899932861328
1748391005.0295217,2211840,235.1699981689453
1748391025.8548632,2228224,233.61000061035156
1748391046.7061608,2244608,237.36000061035156
1748391066.896117,2260992,240.1999969482422
1748391087.2113323,2277376,242.80999755859375
1748391107.4892566,2293760,243.11000061035156
1748391127.793252,2310144,243.16000366210938
1748391147.9753609,2326528,246.58999633789062
1748391168.077503,2342912,242.6300048828125
1748391188.3970056,2359296,244.69000244140625
1748391208.4772236,2375680,243.10000610351562
1748391228.7264583,2392064,195.69000244140625
1748391248.9638877,2408448,193.02999877929688
1748391269.4364586,2424832,178.82000732421875
1748391289.5196757,2441216,176.66000366210938
1748391309.490673,2457600,204.27000427246094
1748391329.679766,2473984,199.49000549316406
1748391349.8530314,2490368,181.13999938964844
1748391370.0470424,2506752,182.1300048828125
1748391390.3279,2523136,166.42999267578125
1748391410.3957412,2539520,188.02000427246094
1748391430.5225086,2555904,174.8699951171875
1748391450.7107997,2572288,197.8699951171875
1748391471.0271175,2588672,189.72999572753906
1748391491.0009658,2605056,196.00999450683594
1748391511.2868123,2621440,195.10000610351562
1748391531.3534229,2637824,205.6300048828125
1748391551.464132,2654208,195.52999877929688
1748391572.0875137,2670592,197.11000061035156
1748391592.1788924,2686976,197.41000366210938
1748391612.2549627,2703360,198.10000610351562
1748391632.4738646,2719744,197.58999633789062
1748391652.5407317,2736128,200.5399932861328
1748391672.9092004,2752512,203.13999938964844
1748391692.955478,2768896,190.72999572753906
1748391712.860493,2785280,179.07000732421875
1748391733.0652452,2801664,185.77999877929688
1748391753.2011626,2818048,209.10000610351562
1748391773.636818,2834432,197.80999755859375
1748391793.9257605,2850816,209.52999877929688
1748391814.0594325,2867200,203.1300048828125
1748391834.277266,2883584,188.9600067138672
1748391854.4826584,2899968,197.52000427246094
1748391875.0800445,2916352,183.36000061035156
1748391895.1641114,2932736,191.7100067138672
1748391915.1818755,2949120,213.41000366210938
1748391936.9784303,2965504,194.47000122070312
1748391957.8103437,2981888,190.17999267578125
1748391977.961681,2998272,196.52000427246094
1748391998.7332668,3014656,188.82000732421875
1748392018.8146217,3031040,198.22999572753906
1748392038.9930632,3047424,189.9199981689453
1748392058.954566,3063808,195.3699951171875
1748392079.246612,3080192,187.49000549316406
1748392099.3546634,3096576,206.52999877929688
1748392119.49426,3112960,181.0500030517578
1748392139.4825497,3129344,200.9499969482422
1748392159.6312108,3145728,196.57000732421875
1748392179.782927,3162112,193.6199951171875
1748392200.033071,3178496,182.6999969482422
1748392220.1100278,3194880,192.63999938964844
1748392240.3458931,3211264,200.60000610351562
1748392262.3383074,3227648,203.3699951171875
1748392285.0546386,3244032,198.44000244140625
1748392309.8786643,3260416,187.58999633789062
1748392330.0461624,3276800,210.49000549316406
1748392352.5489912,3293184,187.5500030517578
1748392376.1094844,3309568,193.1999969482422
1748392396.8295045,3325952,191.1199951171875
1748392417.0667672,3342336,187.02999877929688
1748392437.29037,3358720,192.38999938964844
1748392457.964299,3375104,199.17999267578125
1748392478.176576,3391488,199.07000732421875
1748392498.381384,3407872,201.89999389648438
1748392519.138296,3424256,184.25
1748392539.311436,3440640,203.97000122070312
1748392559.4379005,3457024,173.7100067138672
1748392579.7625759,3473408,183.6999969482422
1748392599.7962666,3489792,191.52999877929688
1748392619.878687,3506176,196.74000549316406
1748392640.4552233,3522560,194.77000427246094
1748392660.5305526,3538944,200.3000030517578
1748392680.7826934,3555328,207.74000549316406
1748392700.9340994,3571712,176.47999572753906
1748392720.947182,3588096,183.7100067138672
1748392741.0958478,3604480,202.14999389648438
1748392761.626588,3620864,204.91000366210938
1748392781.7206204,3637248,208.2899932861328
1748392801.8582172,3653632,203.6300048828125
1748392821.9683135,3670016,203.3300018310547
1748392842.05538,3686400,196.8699951171875
1748392862.1774116,3702784,196.86000061035156
1748392882.520008,3719168,209.44000244140625
1748392902.4616733,3735552,204.50999450683594
1748392922.4910018,3751936,201.2899932861328
1748392942.513486,3768320,195.0
1748392962.5238466,3784704,187.6999969482422
1748392982.7163653,3801088,190.58999633789062
1748393003.2606413,3817472,188.6999969482422
1748393023.2928193,3833856,193.77999877929688
1748393043.6124055,3850240,202.85000610351562
1748393063.7895749,3866624,193.89999389648438
1748393083.7599597,3883008,188.5399932861328
1748393103.885425,3899392,194.13999938964844
1748393124.1384923,3915776,186.27999877929688
1748393144.2703757,3932160,196.97000122070312
1748393164.3903136,3948544,203.88999938964844
1748393184.3501744,3964928,199.88999938964844
1748393204.3790927,3981312,190.74000549316406
1748393224.4769967,3997696,187.07000732421875
1748393244.7993367,4014080,172.49000549316406
1748393264.6926444,4030464,181.19000244140625
1748393284.9380548,4046848,182.30999755859375
1748393304.9724903,4063232,195.52000427246094
1748393324.9438555,4079616,180.74000549316406
1748393344.9524539,4096000,194.10000610351562
1748393365.4838629,4112384,204.64999389648438
1748393385.6667612,4128768,200.80999755859375
1748393405.657087,4145152,205.52999877929688
1748393425.7814355,4161536,181.16000366210938
1748393445.6532655,4177920,180.14999389648438
1748393465.655898,4194304,206.49000549316406
1748393485.9916203,4210688,179.67999267578125
1748393506.111395,4227072,200.3300018310547
1748393526.1308157,4243456,200.6999969482422
1748393546.187413,4259840,187.6999969482422
1748393566.1963341,4276224,195.5800018310547
1748393586.646374,4292608,194.94000244140625
1748393606.808514,4308992,197.88999938964844
1748393627.4783895,4325376,203.5399932861328
1748393647.6268861,4341760,204.8800048828125
1748393667.70093,4358144,188.6199951171875
1748393687.8413665,4374528,196.64999389648438
1748393707.9406714,4390912,195.4499969482422
1748393728.2799425,4407296,206.32000732421875
1748393748.7400393,4423680,205.69000244140625
1748393768.732426,4440064,207.94000244140625
1748393788.7439332,4456448,202.1300048828125
1748393808.7653995,4472832,194.61000061035156
1748393828.8418605,4489216,194.25999450683594
1748393848.8673804,4505600,205.9199981689453
1748393869.3535097,4521984,205.94000244140625
1748393889.3317285,4538368,198.89999389648438
1748393909.2810333,4554752,204.11000061035156
1748393929.4034233,4571136,206.39999389648438
1748393949.4803245,4587520,176.57000732421875
1748393969.453437,4603904,204.22000122070312
1748393989.8846478,4620288,207.8699951171875
1748394010.1469736,4636672,191.88999938964844
1748394030.2011142,4653056,202.1699981689453
1748394050.3802173,4669440,199.4199981689453
1748394070.3292384,4685824,200.5
1748394090.3270738,4702208,216.32000732421875
1748394110.844846,4718592,205.49000549316406
1748394130.8151016,4734976,212.50999450683594
1748394150.6938992,4751360,197.11000061035156
1748394170.8172748,4767744,200.4600067138672
1748394190.7605643,4784128,203.08999633789062
1748394210.9675524,4800512,183.1300048828125
1748394231.3198016,4816896,200.0
1748394251.3059468,4833280,194.3300018310547
1748394271.565825,4849664,196.85000610351562
1748394291.6381106,4866048,175.39999389648438
1748394311.4959168,4882432,191.47999572753906
1748394331.560618,4898816,193.6699981689453
1748394351.9782612,4915200,207.05999755859375
1748394372.0576212,4931584,205.1999969482422
1748394392.0898516,4947968,212.44000244140625
1748394412.2141538,4964352,221.64999389648438
1748394432.1830308,4980736,227.5800018310547
1748394452.2738128,4997120,214.00999450683594
1748394472.7962315,5013504,219.6199951171875
1748394492.8194864,5029888,222.22999572753906
1748394512.8195803,5046272,235.17999267578125
1748394532.8710823,5062656,230.27999877929688
1748394552.8647847,5079040,227.50999450683594
1748394572.8844466,5095424,235.39999389648438
1748394593.2991877,5111808,242.58999633789062
1748394613.216059,5128192,243.8300018310547
1748394633.1722817,5144576,246.14999389648438
1748394653.1574984,5160960,246.0
1748394673.1706288,5177344,248.77000427246094
1748394693.112547,5193728,248.3699951171875
1748394713.610221,5210112,248.3699951171875
1748394733.5474327,5226496,250.0
1748394753.5404575,5242880,249.38999938964844
1748394773.5363572,5259264,249.38999938964844
1748394793.6625051,5275648,250.0
1748394813.6313412,5292032,248.72999572753906
1748394833.877085,5308416,249.0399932861328
1748394853.7781765,5324800,247.00999450683594
1748394873.9910538,5341184,246.83999633789062
1748394893.8808084,5357568,247.39999389648438
1748394914.0521035,5373952,245.1699981689453
1748394935.8144233,5390336,246.5800018310547
1748394956.9907887,5406720,247.3000030517578
1748394978.8381667,5423104,246.27999877929688
1748395000.2063367,5439488,250.0
1748395021.525407,5455872,247.50999450683594
1748395042.749658,5472256,245.57000732421875
1748395064.7516148,5488640,245.86000061035156
1748395086.3355026,5505024,245.38999938964844
1748395108.3366423,5521408,250.0
1748395129.5613902,5537792,248.10000610351562
1748395150.9282985,5554176,249.02999877929688
1748395172.2263415,5570560,240.2100067138672
1748395193.5558228,5586944,246.22000122070312
1748395214.9830406,5603328,249.44000244140625
1748395235.6485562,5619712,248.3699951171875
1748395256.4426312,5636096,250.0
1748395276.77298,5652480,250.0
1748395296.8913505,5668864,250.0
1748395317.4086754,5685248,247.86000061035156
1748395337.739574,5701632,244.57000732421875
1748395357.9521422,5718016,250.0
1748395378.0364888,5734400,250.0
1748395398.2349975,5750784,246.67999267578125
1748395418.4494781,5767168,246.67999267578125
1748395438.7863762,5783552,248.5
1748395459.091805,5799936,248.36000061035156
1748395479.6414902,5816320,250.0
1748395499.7643323,5832704,250.0
1748395519.9643457,5849088,249.5
1748395540.3338294,5865472,249.49000549316406
1748395560.4695115,5881856,249.99000549316406
1748395580.5826283,5898240,250.0
1748395600.9820395,5914624,250.0
1748395621.2620418,5931008,249.5
1748395641.3534274,5947392,249.8800048828125
1748395661.2808595,5963776,249.99000549316406
1748395681.4562323,5980160,248.3300018310547
1748395701.4591882,5996544,248.3300018310547
1748395721.6070187,6012928,250.0
1748395744.2041972,6029312,250.0
1748395764.387691,6045696,247.33999633789062
1748395784.4560215,6062080,242.27999877929688
1748395804.6519656,6078464,247.63999938964844
1748395824.8415496,6094848,250.0
1748395844.9985483,6111232,246.6300048828125
1748395865.7670503,6127616,250.0
1748395886.0888379,6144000,250.0
1748395906.3591394,6160384,248.1999969482422
1748395926.5983646,6176768,246.67999267578125
1748395946.9513695,6193152,249.02999877929688
1748395967.2761607,6209536,250.0
1748395988.4085789,6225920,248.47999572753906
1748396010.2632432,6242304,248.0500030517578
1748396031.6963656,6258688,248.49000549316406
1748396053.1597047,6275072,247.39999389648438
1748396075.23761,6291456,248.92999267578125
1748396096.6915276,6307840,250.0
1748396116.84656,6324224,250.0
1748396137.0242722,6340608,248.2100067138672
1748396157.3262715,6356992,246.74000549316406
1748396177.4631286,6373376,246.6699981689453
1748396197.6656966,6389760,242.6699981689453
1748396217.9025266,6406144,242.91000366210938
1748396238.7112494,6422528,248.11000061035156
1748396259.176738,6438912,248.11000061035156
1748396279.5169435,6455296,250.0
1748396300.044345,6471680,248.4600067138672
1748396320.4114058,6488064,244.8000030517578
1748396340.6661007,6504448,244.75999450683594
1748396361.4569874,6520832,250.0
1748396381.7210453,6537216,248.52000427246094
1748396402.2443533,6553600,248.52000427246094
1748396422.5017695,6569984,248.38999938964844
1748396442.668768,6586368,248.35000610351562
1748396462.8791442,6602752,248.6300048828125
1748396483.6538527,6619136,244.92999267578125
1748396503.8239956,6635520,243.91000366210938
1748396524.083255,6651904,247.0800018310547
1748396544.3660276,6668288,246.52000427246094
1748396564.5157528,6684672,250.0
1748396584.899602,6701056,248.32000732421875
1748396605.51545,6717440,248.32000732421875
1748396625.8023405,6733824,250.0
1748396646.0204608,6750208,248.3000030517578
1748396666.35059,6766592,246.61000061035156
1748396686.4594853,6782976,244.6199951171875
1748396706.7370923,6799360,246.30999755859375
1748396727.341928,6815744,250.0
1748396747.580876,6832128,250.0
1748396767.799469,6848512,250.0
1748396787.968414,6864896,248.47000122070312
1748396808.2786417,6881280,250.0
1748396828.6026826,6897664,250.0
1748396849.3053632,6914048,250.0
1748396869.6012225,6930432,248.3800048828125
1748396889.7940192,6946816,250.0
1748396910.0669115,6963200,250.0
1748396930.3297331,6979584,250.0
1748396950.5031762,6995968,250.0
1748396971.0743866,7012352,248.5399932861328
1748396991.513189,7028736,246.7100067138672
1748397011.7545693,7045120,248.1699981689453
1748397031.9695277,7061504,248.64999389648438
1748397052.343282,7077888,248.1699981689453
1748397072.6434913,7094272,248.1699981689453
1748397092.8473787,7110656,250.0
1748397113.6452432,7127040,250.0
1748397134.0284753,7143424,250.0
1748397154.3711975,7159808,250.0
1748397174.826251,7176192,250.0
1748397195.148332,7192576,250.0
1748397215.3645644,7208960,250.0
1748397236.0751307,7225344,250.0
1748397256.517203,7241728,248.24000549316406
1748397276.7725835,7258112,246.52999877929688
1748397296.9703977,7274496,241.8699951171875
1748397317.1344805,7290880,247.83999633789062
1748397337.458967,7307264,247.8699951171875
1748397358.1198306,7323648,243.86000061035156
1748397378.4442165,7340032,239.47999572753906
1748397398.5653777,7356416,243.7899932861328
1748397418.6163085,7372800,245.63999938964844
1748397438.911392,7389184,239.33999633789062
1748397459.4107316,7405568,239.38999938964844
1748397479.5868814,7421952,241.41000366210938
1748397499.818756,7438336,239.24000549316406
1748397519.9880533,7454720,241.5399932861328
1748397540.1646173,7471104,243.86000061035156
1748397560.4433813,7487488,241.94000244140625
1748397580.5557353,7503872,240.63999938964844
1748397601.0729375,7520256,240.3800048828125
1748397623.5072458,7536640,243.64999389648438
1748397649.7917707,7553024,244.1999969482422
1748397674.964669,7569408,250.0
1748397710.2182431,7585792,250.0
1748397739.1903884,7602176,250.0
1748397764.8761864,7618560,247.8800048828125
1748397790.041925,7634944,247.8800048828125
1748397816.2225232,7651328,250.0
1748397842.185897,7667712,243.97999572753906
1748397867.2309184,7684096,243.66000366210938
1748397892.663154,7700480,248.0800018310547
1748397918.3757284,7716864,248.0500030517578
1748397942.5940957,7733248,246.08999633789062
1748397966.3332105,7749632,244.0800018310547
1748397991.523378,7766016,246.00999450683594
1748398016.9343977,7782400,250.0
1748398038.2102091,7798784,250.0
1748398058.367955,7815168,250.0
1748398079.0243037,7831552,250.0
1748398099.064186,7847936,248.3800048828125
1748398119.6001651,7864320,249.24000549316406
1748398140.4410803,7880704,246.75999450683594
1748398161.385316,7897088,240.72999572753906
1748398182.5364113,7913472,240.3300018310547
1748398203.393225,7929856,243.9199981689453
1748398224.2207022,7946240,243.10000610351562
1748398245.410722,7962624,245.13999938964844
1748398266.9078498,7979008,244.19000244140625
1748398287.96121,7995392,240.44000244140625
1748398308.962322,8011776,244.3800048828125
1748398330.33071,8028160,241.72000122070312
1748398351.5243008,8044544,243.39999389648438
1748398372.9687474,8060928,244.6999969482422
1748398393.3789427,8077312,248.9499969482422
1748398413.9185061,8093696,246.47999572753906
1748398434.8834932,8110080,246.3800048828125
1748398455.377711,8126464,250.0
1748398475.9153676,8142848,250.0
1748398496.7972453,8159232,250.0
1748398517.7054799,8175616,246.52000427246094
1748398538.1340926,8192000,246.50999450683594
1748398558.7441483,8208384,248.33999633789062
1748398579.4092212,8224768,250.0
1748398599.7454755,8241152,250.0
1748398620.2153833,8257536,248.32000732421875
1748398640.9427767,8273920,248.99000549316406
1748398661.023665,8290304,248.52999877929688
1748398681.2883074,8306688,250.0
1748398701.7397323,8323072,250.0
1748398721.8092682,8339456,250.0
1748398741.8768995,8355840,250.0
1748398761.9106126,8372224,247.1699981689453
1748398782.1921487,8388608,239.77000427246094
1748398802.3156989,8404992,245.05999755859375
1748398822.8985898,8421376,248.86000061035156
1748398843.0161328,8437760,250.0
1748398863.0787961,8454144,250.0
1748398883.2546947,8470528,250.0
1748398903.3290467,8486912,250.0
1748398923.3411818,8503296,250.0
1748398943.6487682,8519680,250.0
1748398963.6248267,8536064,248.75
1748398983.7470598,8552448,247.1300048828125
1748399003.811137,8568832,250.0
1748399023.856486,8585216,247.99000549316406
1748399043.9913118,8601600,246.1300048828125
1748399064.5725935,8617984,246.85000610351562
1748399084.6120255,8634368,250.0
1748399104.5892036,8650752,248.3000030517578
1748399124.4870594,8667136,248.02000427246094
1748399144.5016587,8683520,248.02000427246094
1748399167.1477714,8699904,250.0
1748399188.0930927,8716288,248.0800018310547
1748399207.950037,8732672,248.0800018310547
1748399227.8569539,8749056,248.0
1748399247.8546083,8765440,250.0
1748399267.728712,8781824,250.0
1748399287.7343693,8798208,242.3300018310547
1748399308.1311092,8814592,248.83999633789062
1748399328.054095,8830976,248.4600067138672
1748399348.011227,8847360,248.4600067138672
1748399368.032575,8863744,250.0
1748399387.9414566,8880128,250.0
1748399407.8402328,8896512,248.1199951171875
1748399428.2841997,8912896,250.0
1748399448.4306421,8929280,250.0
1748399468.4308968,8945664,248.08999633789062
1748399488.4326022,8962048,245.94000244140625
1748399508.4351795,8978432,246.9199981689453
1748399528.4230278,8994816,248.0399932861328
1748399549.0261295,9011200,246.7899932861328
1748399569.0596318,9027584,240.9499969482422
1748399589.1255896,9043968,238.02000427246094
1748399609.203391,9060352,240.49000549316406
1748399629.1662247,9076736,237.27000427246094
1748399649.1333869,9093120,240.9600067138672
1748399669.8241262,9109504,245.83999633789062
1748399690.1330156,9125888,229.4600067138672
1748399710.0880089,9142272,225.8800048828125
1748399730.1663885,9158656,223.1300048828125
1748399749.9585109,9175040,216.92999267578125
1748399769.8312018,9191424,226.08999633789062
1748399790.0132246,9207808,239.0800018310547
1748399809.8655128,9224192,236.41000366210938
1748399829.7975664,9240576,226.92999267578125
1748399849.7045898,9256960,231.72999572753906
1748399869.549767,9273344,230.00999450683594
1748399889.439012,9289728,235.6699981689453
1748399909.3191082,9306112,241.24000549316406
1748399929.3987124,9322496,232.27999877929688
1748399949.2817593,9338880,233.99000549316406
1748399969.1556573,9355264,238.92999267578125
1748399988.9876127,9371648,241.1999969482422
1748400009.2262435,9388032,245.85000610351562
1748400029.2852287,9404416,235.05999755859375
1748400049.4124084,9420800,243.41000366210938
1748400069.32495,9437184,239.72999572753906
1748400089.1783667,9453568,237.1699981689453
1748400109.0174448,9469952,244.52000427246094
1748400128.8518832,9486336,238.1199951171875
1748400148.7094975,9502720,238.1300048828125
1748400168.8569396,9519104,240.89999389648438
1748400188.731544,9535488,245.27000427246094
1748400208.636382,9551872,240.6300048828125
1748400228.4754505,9568256,240.0500030517578
1748400248.3808475,9584640,240.25999450683594
1748400268.364297,9601024,240.22000122070312
1748400288.5091019,9617408,238.33999633789062
1748400308.5440633,9633792,242.25
1748400328.582666,9650176,242.25
1748400348.636441,9666560,242.25
1748400368.7696478,9682944,242.22999572753906
1748400388.8276439,9699328,242.22000122070312
1748400409.1664786,9715712,246.14999389648438
1748400429.189426,9732096,236.2899932861328
1748400449.361541,9748480,240.39999389648438
1748400469.2900083,9764864,239.9600067138672
1748400489.3287342,9781248,247.97999572753906
1748400509.3904316,9797632,242.4199981689453
1748400529.6795356,9814016,242.41000366210938
1748400549.6601293,9830400,240.14999389648438
1748400569.5900342,9846784,233.30999755859375
1748400589.885731,9863168,233.7100067138672
1748400609.92527,9879552,244.3000030517578
1748400629.8959775,9895936,244.5500030517578
1748400649.8190331,9912320,241.27999877929688
1748400670.291472,9928704,240.3300018310547
1748400690.8436089,9945088,240.16000366210938
1748400710.9277453,9961472,236.50999450683594
1748400731.0285134,9977856,242.22999572753906
1748400751.051266,9994240,236.75999450683594
1748400770.9688013,10010624,242.57000732421875
